OrderID,OrderDate,CustomerID,CustomerName,ProductName,Category,SubCategory,Quantity,Sales,Profit,Region,State
ORD-12307,2022-10-28,CUST-1079,Robert Brown,Storage Unit Standard,Furniture,Bookcases,7,419.7,-0.51,North,Ohio
ORD-12308,2023-11-03,CUST-1200,John Davis,MacBook Pro Standard,Technology,Accessories,10,278.33,17.96,South,Florida
ORD-12309,2022-03-25,CUST-1082,William Harris,MacBook Pro Plus,Technology,Laptops,3,1475.52,143.3,West,Washington
ORD-12310,2022-07-14,CUST-1182,Charles Johnson,Stapler Pro V1,Office Supplies,Paper,8,110.69,35.06,West,California
ORD-12311,2022-10-09,CUST-1148,William Miller,Tape Dispenser Pro,Office Supplies,Storage,2,49.98,18.87,North,Illinois
ORD-12312,2023-02-02,CUST-1171,Richard Johnson,Dell XPS V2,Technology,Printers,5,1807.35,68.53,North,Minnesota
ORD-12313,2022-10-19,CUST-1043,Nancy Brown,Bookcase Pro V2,Furniture,Bookcases,5,1393.53,249.85,North,Ohio
ORD-12314,2022-09-05,CUST-1058,Karen Smith,Scissors Set Plus,Office Supplies,Labels,2,5.96,1.95,West,Nevada
ORD-12315,2022-07-19,CUST-1173,Jessica Brown,Scissors Set V1,Office Supplies,Pens,7,52.74,6.06,West,Arizona
ORD-12316,2022-01-24,CUST-1047,Linda Wilson,iPhone 14 Elite,Technology,Laptops,1,2057.28,-127.61,West,California
ORD-12317,2023-12-26,CUST-1144,Joseph Jackson,Dell XPS V1,Technology,Phones,5,1195.94,118.79,South,Georgia
ORD-12318,2023-07-21,CUST-1185,William Johnson,Dell XPS Standard,Technology,Laptops,10,939.08,-28.26,North,Ohio
ORD-12319,2023-06-04,CUST-1139,Charles Wilson,Coffee Table Standard,Furniture,Tables,9,525.99,123.51,South,North Carolina
ORD-12320,2021-10-16,CUST-1047,Linda Wilson,Sticky Notes Pack Standard,Office Supplies,Storage,2,181.27,81.08,East,New Jersey
ORD-12321,2023-08-22,CUST-1099,Joseph Taylor,HP LaserJet V1,Technology,Laptops,9,1507.62,76.99,North,Wisconsin
ORD-12322,2021-04-10,CUST-1101,Michael Jackson,Wireless Mouse Elite,Technology,Printers,8,2197.98,246.95,North,Minnesota
ORD-12323,2021-11-22,CUST-1110,Nancy Jackson,iPhone 14 Standard,Technology,Laptops,2,2492.65,303.78,West,Arizona
ORD-12324,2021-11-05,CUST-1069,Joseph White,HP LaserJet Elite,Technology,Laptops,4,1326.57,324.87,South,North Carolina
ORD-12325,2022-10-24,CUST-1058,Karen Smith,Filing Cabinet Elite,Furniture,Bookcases,1,398.84,17.55,West,Nevada
ORD-12326,2021-10-17,CUST-1190,Richard Wilson,Ballpoint Pens Set Standard,Office Supplies,Binders,6,41.98,2.34,South,Florida
ORD-12327,2023-08-12,CUST-1122,Daniel Williams,Stapler Pro Plus,Office Supplies,Pens,4,151.02,8.28,West,Arizona
ORD-12328,2023-09-29,CUST-1043,Nancy Brown,Filing Cabinet V2,Furniture,Tables,6,738.34,64.43,South,Florida
ORD-12329,2022-09-27,CUST-1176,Jennifer White,Mechanical Keyboard Pro,Technology,Accessories,2,293.65,10.68,West,Oregon
ORD-12330,2022-01-03,CUST-1124,Barbara Miller,Stapler Pro Pro,Office Supplies,Pens,2,32.07,2.86,West,Arizona
ORD-12331,2022-11-08,CUST-1040,Barbara Moore,Executive Chair V2,Furniture,Tables,4,2153.16,499.41,North,Michigan
ORD-12332,2021-08-13,CUST-1113,John Johnson,A4 Paper Ream Pro,Office Supplies,Labels,6,101.07,8.59,West,Nevada
ORD-12333,2021-03-10,CUST-1005,Michael Miller,Standing Desk Pro,Furniture,Chairs,6,1258.19,238.07,North,Michigan
ORD-12334,2022-08-18,CUST-1124,Barbara Miller,Lounge Chair Standard,Furniture,Furnishings,7,1151.66,213.4,West,Nevada
ORD-12335,2023-03-27,CUST-1090,Susan Jackson,Storage Unit Plus,Furniture,Chairs,9,1090.81,-34.05,West,Washington
ORD-12336,2022-01-21,CUST-1090,Susan Jackson,Scissors Set V2,Office Supplies,Binders,1,12.7,4.02,East,New York
ORD-12337,2022-11-09,CUST-1019,Lisa Taylor,File Folders V2,Office Supplies,Pens,9,140.54,43.8,North,Minnesota
ORD-12338,2022-08-11,CUST-1170,Patricia Davis,Dell XPS V1,Technology,Accessories,7,2394.29,203.34,West,Washington
ORD-12339,2023-08-12,CUST-1159,Lisa Williams,Dell XPS Plus,Technology,Accessories,9,2326.67,408.71,West,Oregon
ORD-12340,2022-11-02,CUST-1191,James Miller,Samsung Galaxy V2,Technology,Printers,4,3608.55,204.59,South,Virginia
ORD-12341,2021-01-18,CUST-1190,Richard Wilson,Sticky Notes Pack Elite,Office Supplies,Storage,6,178.02,34.05,South,Florida
ORD-12342,2023-09-20,CUST-1170,Patricia Davis,Stapler Pro Elite,Office Supplies,Binders,3,18.67,1.36,North,Michigan
ORD-12343,2022-01-02,CUST-1019,Lisa Taylor,MacBook Pro Standard,Technology,Phones,4,382.58,63.13,West,Nevada
ORD-12344,2022-09-18,CUST-1140,Mary Taylor,Bookcase Pro Elite,Furniture,Tables,1,873.26,117.32,South,Texas
ORD-12345,2022-08-26,CUST-1023,Jessica Miller,iPhone 14 Plus,Technology,Laptops,8,2030.52,17.76,North,Wisconsin
ORD-12346,2022-09-26,CUST-1101,Michael Jackson,Wireless Mouse Elite,Technology,Accessories,6,1038.93,-97.93,North,Illinois
ORD-12347,2022-01-13,CUST-1069,Joseph White,Office Desk Standard,Furniture,Bookcases,4,596.66,162.82,West,Arizona
ORD-12348,2021-12-06,CUST-1127,William White,Filing Cabinet Pro,Furniture,Furnishings,4,204.52,53.66,South,North Carolina
ORD-12349,2021-07-25,CUST-1162,James Taylor,Dell XPS V2,Technology,Printers,9,2322.05,75.35,East,New York
ORD-12350,2022-07-11,CUST-1097,John Jones,Tape Dispenser Elite,Office Supplies,Labels,4,229.48,71.14,North,Wisconsin
ORD-12351,2022-04-16,CUST-1140,Mary Taylor,Dell XPS Elite,Technology,Phones,9,704.49,91.25,South,North Carolina
ORD-12352,2022-07-03,CUST-1045,Charles Davis,Standing Desk V2,Furniture,Chairs,4,930.13,137.27,North,Wisconsin
ORD-12353,2021-02-26,CUST-1041,Patricia Anderson,A4 Paper Ream Elite,Office Supplies,Labels,6,102.73,11.44,East,Massachusetts
ORD-12354,2022-05-12,CUST-1180,James Williams,Bookcase Pro Elite,Furniture,Bookcases,4,1229.85,272.48,West,California
ORD-12355,2022-05-16,CUST-1069,Joseph White,Bookcase Pro Elite,Furniture,Chairs,3,227.18,-8.18,North,Illinois
ORD-12356,2023-03-28,CUST-1129,Susan Moore,Standing Desk Standard,Furniture,Tables,1,1360.87,307.7,North,Minnesota
ORD-12357,2022-08-26,CUST-1150,William Jackson,Office Desk V1,Furniture,Furnishings,9,1001.92,314.47,South,Florida
ORD-12358,2021-08-21,CUST-1062,Christopher Garcia,Mechanical Keyboard V2,Technology,Accessories,8,2321.11,159.97,South,North Carolina
ORD-12359,2023-12-01,CUST-1169,Jennifer Wilson,Executive Chair V1,Furniture,Bookcases,10,1583.19,327.1,East,Connecticut
ORD-12360,2021-12-31,CUST-1054,Patricia Brown,iPhone 14 V2,Technology,Phones,6,856.65,49.52,South,Virginia
ORD-12361,2021-07-22,CUST-1113,John Johnson,3-Ring Binder V1,Office Supplies,Paper,4,37.98,12.22,East,Massachusetts
ORD-12362,2021-08-20,CUST-1141,Robert Harris,Tape Dispenser V2,Office Supplies,Paper,9,200.33,57.92,North,Wisconsin
ORD-12363,2022-06-10,CUST-1059,Daniel Brown,Samsung Galaxy Standard,Technology,Phones,3,715.19,72.01,West,Arizona
ORD-12364,2022-02-09,CUST-1058,Karen Smith,iPhone 14 Pro,Technology,Laptops,1,1319.11,-119.23,South,Texas
ORD-12365,2023-04-26,CUST-1159,Lisa Williams,Coffee Table V1,Furniture,Bookcases,8,1397.18,211.93,West,Arizona
ORD-12366,2022-07-13,CUST-1038,Jessica Davis,Stapler Pro V2,Office Supplies,Paper,6,118.01,9.88,East,New Jersey
ORD-12367,2022-01-19,CUST-1007,Jessica Garcia,Mechanical Keyboard V2,Technology,Laptops,4,320.98,8.46,North,Michigan
ORD-12368,2023-02-25,CUST-1121,Daniel Johnson,Lounge Chair Pro,Furniture,Tables,1,824.54,78.79,East,New Jersey
ORD-12369,2021-07-01,CUST-1176,Jennifer White,Storage Unit V2,Furniture,Chairs,8,1050.05,185.54,South,North Carolina
ORD-12370,2021-02-21,CUST-1043,Nancy Brown,3-Ring Binder V1,Office Supplies,Paper,4,138.52,13.6,South,Texas
ORD-12371,2023-04-04,CUST-1060,Sarah Williams,Lounge Chair V1,Furniture,Chairs,6,723.85,1.23,South,North Carolina
ORD-12372,2022-09-20,CUST-1065,William Garcia,USB Hub Standard,Technology,Phones,8,2332.01,-200.45,East,New Jersey
ORD-12373,2023-07-15,CUST-1099,Joseph Taylor,Lounge Chair Standard,Furniture,Chairs,4,300.08,72.44,South,Florida
ORD-12374,2023-10-26,CUST-1058,Karen Smith,Sticky Notes Pack Standard,Office Supplies,Pens,10,191.68,26.07,North,Michigan
ORD-12375,2022-05-13,CUST-1093,David Wilson,iPhone 14 Elite,Technology,Printers,10,1020.18,8.08,West,Oregon
ORD-12376,2022-04-22,CUST-1042,Richard Taylor,USB Hub Standard,Technology,Accessories,6,1904.23,-30.64,North,Michigan
ORD-12377,2023-08-28,CUST-1019,Lisa Taylor,Scissors Set V1,Office Supplies,Storage,5,154.33,46.66,North,Michigan
ORD-12378,2021-05-02,CUST-1009,Betty Taylor,Office Desk Pro,Furniture,Furnishings,6,219.2,23.97,West,Washington
ORD-12379,2023-05-10,CUST-1202,Karen White,Filing Cabinet Standard,Furniture,Furnishings,1,313.82,19.87,North,Michigan
ORD-12380,2021-06-22,CUST-1070,Christopher Moore,Filing Cabinet V2,Furniture,Bookcases,5,610.13,211.5,South,Georgia
ORD-12381,2023-11-02,CUST-1169,Jennifer Wilson,Bookcase Pro Pro,Furniture,Bookcases,7,749.81,44.42,South,North Carolina
ORD-12382,2023-06-25,CUST-1144,Joseph Jackson,Sticky Notes Pack Standard,Office Supplies,Storage,10,41.51,8.3,West,Arizona
ORD-12383,2023-08-10,CUST-1190,Richard Wilson,File Folders Elite,Office Supplies,Paper,2,181.12,29.19,West,California
ORD-12384,2021-12-18,CUST-1112,John Jackson,Executive Chair V2,Furniture,Tables,9,1581.56,-21.01,South,North Carolina
ORD-12385,2021-04-08,CUST-1163,Michael Jones,Tape Dispenser Plus,Office Supplies,Storage,7,184.58,64.12,West,Oregon
ORD-12386,2022-09-26,CUST-1019,Lisa Taylor,Office Desk Standard,Furniture,Chairs,2,930.35,146.58,North,Michigan
ORD-12387,2022-06-30,CUST-1176,Jennifer White,Coffee Table V1,Furniture,Furnishings,3,568.02,43.95,East,New Jersey
ORD-12388,2023-09-12,CUST-1105,Linda Williams,iPhone 14 V2,Technology,Phones,7,2323.04,550.06,South,Texas
ORD-12389,2023-03-12,CUST-1192,Daniel Jones,Ballpoint Pens Set Elite,Office Supplies,Pens,9,141.89,55.36,West,California
ORD-12390,2021-05-07,CUST-1057,Robert Miller,Mechanical Keyboard V2,Technology,Printers,5,736.22,27.45,South,Florida
ORD-12391,2023-01-25,CUST-1154,Robert Wilson,Wireless Mouse Pro,Technology,Laptops,10,1770.44,194.51,North,Illinois
ORD-12392,2021-12-16,CUST-1158,Christopher Miller,Tape Dispenser V2,Office Supplies,Storage,8,164.4,43.38,West,Nevada
ORD-12393,2021-07-24,CUST-1138,John Miller,Dell XPS V2,Technology,Printers,9,1250.74,-123.13,East,New Jersey
ORD-12394,2021-10-01,CUST-1066,James Garcia,Stapler Pro Elite,Office Supplies,Paper,10,128.37,43.22,South,North Carolina
ORD-12395,2021-02-05,CUST-1038,Jessica Davis,Samsung Galaxy Plus,Technology,Laptops,3,836.83,-57.73,South,North Carolina
ORD-12396,2023-12-15,CUST-1115,Betty Jackson,Office Desk Standard,Furniture,Tables,5,1448.18,-37.14,South,Georgia
ORD-12397,2021-11-19,CUST-1126,William Moore,Office Desk Plus,Furniture,Bookcases,10,1802.81,148.44,South,Florida
ORD-12398,2022-06-01,CUST-1073,Nancy Williams,File Folders Standard,Office Supplies,Binders,3,158.6,67.76,North,Michigan
ORD-12399,2021-06-18,CUST-1152,Charles Miller,Tape Dispenser Pro,Office Supplies,Binders,8,193.38,23.22,North,Wisconsin
ORD-12400,2023-10-14,CUST-1059,Daniel Brown,File Folders Standard,Office Supplies,Storage,10,190.29,71.92,West,Washington
ORD-12401,2021-05-01,CUST-1029,Christopher Brown,Sticky Notes Pack Standard,Office Supplies,Binders,2,71.79,15.5,East,New Jersey
ORD-12402,2021-05-22,CUST-1184,Daniel Taylor,Samsung Galaxy Pro,Technology,Printers,8,528.24,-7.04,West,Arizona
ORD-12403,2021-02-14,CUST-1198,John Harris,HP LaserJet V1,Technology,Phones,7,1292.47,-36.74,West,Nevada
ORD-12404,2023-12-04,CUST-1031,Thomas Garcia,Storage Unit V1,Furniture,Furnishings,4,812.2,173.49,West,Nevada
ORD-12405,2021-04-09,CUST-1128,Lisa Jones,Ballpoint Pens Set V1,Office Supplies,Labels,4,166.51,27.77,North,Illinois
ORD-12406,2022-01-06,CUST-1122,Daniel Williams,Stapler Pro Standard,Office Supplies,Binders,2,184.02,48.97,North,Minnesota
ORD-12407,2023-04-27,CUST-1073,Nancy Williams,Executive Chair Plus,Furniture,Chairs,4,773.07,225.21,West,Nevada
ORD-12408,2022-03-03,CUST-1172,Barbara Williams,Samsung Galaxy Standard,Technology,Accessories,6,2407.96,345.62,South,Georgia
ORD-12409,2022-02-23,CUST-1090,Susan Jackson,Ballpoint Pens Set Standard,Office Supplies,Paper,1,50.83,5.29,East,Massachusetts
ORD-12410,2022-09-30,CUST-1147,Nancy Wilson,Standing Desk Plus,Furniture,Tables,1,1462.02,198.55,West,Oregon
ORD-12411,2021-08-06,CUST-1159,Lisa Williams,Executive Chair Plus,Furniture,Furnishings,9,1438.58,202.85,North,Minnesota
ORD-12412,2023-07-18,CUST-1193,Sarah Davis,HP LaserJet Standard,Technology,Laptops,6,671.49,148.65,West,Nevada
ORD-12413,2023-07-19,CUST-1163,Michael Jones,Filing Cabinet V1,Furniture,Tables,5,218.48,35.46,South,Virginia
ORD-12414,2022-11-15,CUST-1128,Lisa Jones,Sticky Notes Pack Pro,Office Supplies,Labels,6,202.08,90.92,South,Texas
ORD-12415,2021-01-13,CUST-1042,Richard Taylor,Samsung Galaxy Standard,Technology,Accessories,5,209.2,50.71,West,Washington
ORD-12416,2023-10-09,CUST-1094,Mary Garcia,Scissors Set V1,Office Supplies,Storage,8,102.91,19.41,South,Georgia
ORD-12417,2023-05-18,CUST-1009,Betty Taylor,Office Desk V1,Furniture,Bookcases,1,760.63,188.0,North,Illinois
ORD-12418,2023-10-12,CUST-1057,Robert Miller,Ballpoint Pens Set V1,Office Supplies,Binders,4,87.55,27.62,North,Minnesota
ORD-12419,2022-12-18,CUST-1012,Mary Johnson,3-Ring Binder V2,Office Supplies,Storage,3,97.13,30.76,East,New Jersey
ORD-12420,2021-04-17,CUST-1154,Robert Wilson,Storage Unit Standard,Furniture,Furnishings,9,663.21,-14.53,South,Texas
ORD-12421,2023-04-30,CUST-1037,James Brown,Dell XPS Plus,Technology,Accessories,1,1468.2,69.3,North,Illinois
ORD-12422,2022-10-05,CUST-1177,Jessica Jones,iPhone 14 V2,Technology,Printers,2,1050.9,110.82,South,Virginia
ORD-12423,2021-11-01,CUST-1002,Christopher Smith,Lounge Chair Standard,Furniture,Tables,3,1393.86,287.83,South,Texas
ORD-12424,2023-11-06,CUST-1196,Thomas Harris,Mechanical Keyboard Standard,Technology,Printers,7,3159.94,-251.34,South,Virginia
ORD-12425,2022-01-05,CUST-1069,Joseph White,Filing Cabinet V2,Furniture,Bookcases,7,1154.78,57.94,North,Wisconsin
ORD-12426,2023-03-11,CUST-1016,Barbara Taylor,Dell XPS Standard,Technology,Accessories,10,296.56,59.84,East,New York
ORD-12427,2021-01-10,CUST-1111,Jennifer Jackson,File Folders Standard,Office Supplies,Paper,7,42.57,5.64,South,Florida
ORD-12428,2021-12-07,CUST-1182,Charles Johnson,Mechanical Keyboard V2,Technology,Printers,5,3638.78,703.5,South,North Carolina
ORD-12429,2021-09-19,CUST-1090,Susan Jackson,Scissors Set Pro,Office Supplies,Pens,5,143.34,19.04,West,California
ORD-12430,2023-11-21,CUST-1062,Christopher Garcia,Coffee Table Standard,Furniture,Tables,9,471.94,-22.97,North,Illinois
ORD-12431,2022-11-17,CUST-1001,Susan Miller,File Folders V1,Office Supplies,Labels,2,23.79,5.97,North,Michigan
ORD-12432,2023-02-28,CUST-1139,Charles Wilson,iPhone 14 V2,Technology,Printers,10,998.94,-38.64,West,Nevada
ORD-12433,2022-01-30,CUST-1175,Charles Jackson,Coffee Table V1,Furniture,Furnishings,3,341.52,74.16,South,Georgia
ORD-12434,2021-08-09,CUST-1105,Linda Williams,Coffee Table V1,Furniture,Furnishings,8,310.98,102.98,West,Oregon
ORD-12435,2023-04-05,CUST-1177,Jessica Jones,A4 Paper Ream V2,Office Supplies,Binders,2,93.94,19.65,West,California
ORD-12436,2022-05-03,CUST-1020,Daniel Thomas,MacBook Pro Plus,Technology,Accessories,2,2251.67,-7.23,South,Florida
ORD-12437,2023-04-17,CUST-1187,Mary Davis,MacBook Pro Standard,Technology,Accessories,3,1117.94,277.58,West,Nevada
ORD-12438,2021-09-26,CUST-1139,Charles Wilson,Samsung Galaxy Standard,Technology,Phones,5,1417.89,281.25,South,Virginia
ORD-12439,2022-05-02,CUST-1176,Jennifer White,Mechanical Keyboard V1,Technology,Printers,6,1354.06,213.78,North,Minnesota
ORD-12440,2023-03-31,CUST-1185,William Johnson,Ballpoint Pens Set Pro,Office Supplies,Labels,4,32.62,11.3,South,Virginia
ORD-12441,2022-08-07,CUST-1193,Sarah Davis,Tape Dispenser Standard,Office Supplies,Pens,9,67.19,14.37,East,New York
ORD-12442,2021-10-14,CUST-1029,Christopher Brown,A4 Paper Ream V2,Office Supplies,Storage,4,48.58,20.76,North,Michigan
ORD-12443,2023-06-27,CUST-1075,Jessica White,Office Desk Plus,Furniture,Furnishings,5,66.42,10.05,North,Minnesota
ORD-12444,2022-12-13,CUST-1008,James Wilson,Mechanical Keyboard Pro,Technology,Phones,4,1892.29,134.71,East,Connecticut
ORD-12445,2022-05-30,CUST-1009,Betty Taylor,Wireless Mouse Elite,Technology,Printers,6,43.92,2.15,West,California
ORD-12446,2023-05-29,CUST-1158,Christopher Miller,iPhone 14 V2,Technology,Laptops,4,173.59,-9.06,South,Virginia
ORD-12447,2023-11-08,CUST-1153,Robert Smith,USB Hub V1,Technology,Printers,5,2724.02,-186.0,South,Georgia
ORD-12448,2021-04-24,CUST-1122,Daniel Williams,iPhone 14 Standard,Technology,Printers,9,2315.28,27.97,East,New York
ORD-12449,2022-04-21,CUST-1193,Sarah Davis,Storage Unit Pro,Furniture,Bookcases,10,1239.41,75.01,South,Florida
ORD-12450,2021-10-21,CUST-1075,Jessica White,Scissors Set Standard,Office Supplies,Storage,3,73.28,11.08,East,Connecticut
ORD-12451,2021-03-27,CUST-1003,Sarah Smith,Standing Desk V1,Furniture,Bookcases,1,334.66,60.62,East,New York
ORD-12452,2022-05-21,CUST-1157,Joseph Smith,Storage Unit Plus,Furniture,Bookcases,8,858.84,90.76,East,Massachusetts
ORD-12453,2022-03-12,CUST-1133,Linda Smith,Standing Desk Standard,Furniture,Bookcases,4,868.05,141.93,West,Oregon
ORD-12454,2021-11-26,CUST-1083,Joseph Davis,Standing Desk V2,Furniture,Chairs,8,1532.16,355.86,West,Nevada
ORD-12455,2022-09-25,CUST-1112,John Jackson,A4 Paper Ream Elite,Office Supplies,Pens,4,27.86,10.45,North,Illinois
ORD-12456,2023-07-16,CUST-1129,Susan Moore,Samsung Galaxy V2,Technology,Phones,9,2584.4,-136.53,North,Minnesota
ORD-12457,2021-03-10,CUST-1009,Betty Taylor,Storage Unit Plus,Furniture,Tables,4,568.41,126.09,South,North Carolina
ORD-12458,2022-06-30,CUST-1097,John Jones,Mechanical Keyboard Plus,Technology,Printers,6,2742.09,172.39,East,Connecticut
ORD-12459,2022-09-26,CUST-1074,Michael Harris,Mechanical Keyboard Standard,Technology,Printers,6,1147.94,5.92,South,Georgia
ORD-12460,2021-04-10,CUST-1109,Nancy Taylor,3-Ring Binder Standard,Office Supplies,Labels,2,76.23,7.23,South,Florida
ORD-12461,2021-06-02,CUST-1196,Thomas Harris,Wireless Mouse Elite,Technology,Printers,1,1773.86,-139.96,West,Arizona
ORD-12462,2022-06-15,CUST-1043,Nancy Brown,Filing Cabinet Pro,Furniture,Tables,9,1086.82,359.99,East,Connecticut
ORD-12463,2021-11-05,CUST-1163,Michael Jones,Tape Dispenser Pro,Office Supplies,Binders,6,44.64,7.89,West,Washington
ORD-12464,2021-01-16,CUST-1196,Thomas Harris,3-Ring Binder Plus,Office Supplies,Storage,5,37.41,15.46,North,Michigan
ORD-12465,2023-02-13,CUST-1002,Christopher Smith,Standing Desk V2,Furniture,Furnishings,8,891.01,104.41,North,Michigan
ORD-12466,2022-07-26,CUST-1196,Thomas Harris,A4 Paper Ream V1,Office Supplies,Storage,7,145.43,57.75,West,Arizona
ORD-12467,2022-04-02,CUST-1150,William Jackson,3-Ring Binder Standard,Office Supplies,Pens,7,5.19,1.46,South,Texas
ORD-12468,2021-05-12,CUST-1195,Mary Williams,Lounge Chair V1,Furniture,Bookcases,9,1272.8,388.37,South,Georgia
ORD-12469,2022-02-20,CUST-1017,Daniel Jackson,Coffee Table V1,Furniture,Tables,8,1361.64,35.83,North,Michigan
ORD-12470,2023-05-24,CUST-1015,Robert Davis,Dell XPS Pro,Technology,Printers,3,1274.25,-61.53,South,North Carolina
ORD-12471,2023-03-02,CUST-1106,Thomas Wilson,Bookcase Pro Elite,Furniture,Furnishings,7,473.65,-14.11,North,Wisconsin
ORD-12472,2023-06-19,CUST-1047,Linda Wilson,Executive Chair V1,Furniture,Tables,8,814.87,263.34,West,Oregon
ORD-12473,2023-03-05,CUST-1186,Jessica Taylor,Wireless Mouse Standard,Technology,Laptops,3,1188.65,-112.92,East,Connecticut
ORD-12474,2021-06-15,CUST-1159,Lisa Williams,iPhone 14 V1,Technology,Accessories,4,2786.14,384.3,South,North Carolina
ORD-12475,2023-06-03,CUST-1001,Susan Miller,Office Desk Standard,Furniture,Chairs,6,1014.0,73.42,North,Michigan
ORD-12476,2022-12-22,CUST-1178,Richard Jackson,Dell XPS Plus,Technology,Printers,9,2011.7,-175.55,West,Washington
ORD-12477,2022-08-30,CUST-1079,Robert Brown,A4 Paper Ream Standard,Office Supplies,Paper,6,56.59,16.96,West,Nevada
ORD-12478,2023-05-03,CUST-1139,Charles Wilson,HP LaserJet V2,Technology,Laptops,6,1244.27,256.04,South,Texas
ORD-12479,2021-11-10,CUST-1146,Charles Harris,Coffee Table V1,Furniture,Furnishings,5,2248.44,649.47,East,Massachusetts
ORD-12480,2023-02-07,CUST-1189,Daniel White,Scissors Set Plus,Office Supplies,Paper,6,133.46,51.54,West,Arizona
ORD-12481,2022-02-12,CUST-1102,Betty Johnson,HP LaserJet V1,Technology,Phones,8,1264.05,13.75,South,Florida
ORD-12482,2022-01-04,CUST-1051,Linda Davis,Lounge Chair Standard,Furniture,Tables,6,786.09,207.89,West,Washington
ORD-12483,2021-01-08,CUST-1096,Karen Williams,MacBook Pro V1,Technology,Laptops,7,2043.91,485.84,North,Minnesota
ORD-12484,2022-04-20,CUST-1081,Joseph Anderson,USB Hub Pro,Technology,Laptops,3,759.51,121.26,South,Virginia
ORD-12485,2023-11-02,CUST-1170,Patricia Davis,3-Ring Binder Elite,Office Supplies,Storage,4,367.4,56.12,West,Arizona
ORD-12486,2023-12-11,CUST-1176,Jennifer White,Sticky Notes Pack V2,Office Supplies,Labels,5,103.45,22.2,West,Arizona
ORD-12487,2022-07-12,CUST-1172,Barbara Williams,Coffee Table V2,Furniture,Chairs,10,1003.75,-39.05,East,Pennsylvania
